design_id,status_ok,scenario_tag,error_msg,wing_span,wing_AR,wing_chord,dihedral,htail_span,htail_AR,htail_incidence,vtail_height,vtail_AR,tail_arm,nose_x,n_ducks,n_pucks,mass_kg,Sref,Cref,Bref,CG_x_m,CG_z_m,CG_pct,Ixx,Iyy,Izz,Ixz,Vht,Vvt,CL_cruise,alpha_deg,elevator_deg,CL,CDtot,CDi,span_eff_e,Xnp_m,SM_pct,CLa,Cma,CYb,Clb,Cnb,CLq,Cmq,CYp,CYr,Clp,Clr,Cnp,Cnr,spiral_ratio,ph_sigma,ph_omega,ph_t2,sp_sigma,sp_omega,sp_t2,dr_sigma,dr_omega,dr_t2,roll_sigma,roll_omega,roll_t2,spiral_sigma,spiral_omega,spiral_t2,flag_pitch_unstable,flag_low_SM,flag_high_SM,flag_high_trim,flag_directional_unstable,flag_weak_directional,flag_bad_dihedral_effect,flag_spiral_unstable,flag_dutch_unstable,flag_high_drag,flag_slow_or_heavy,badness_score,fixability_score
2310,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.1,1.5,0.65,-0.05,3,1,3.376155,0.36,0.3,1.2,0.119878752604664,-0.00970038401672909,39.9595842015547,0.0908674624234521,0.0878336770199975,0.177691547929879,0.00324165414780275,0.601851851851852,0.0100308641975309,0.206041765348115,-0.89487,2.20571,0.20604,0.00478,0.004383,NaN,0.12802,2.7137491317786,4.002331,-0.491929,-0.060285,-0.060858,0.015996,6.956574,-7.776719,-0.124915,0.066339,-0.36146,0.079298,-0.009036,-0.023954,1.14927005667531,-0.828656976251896,0,9999,0.93676502164652,-0.825236361979064,0.73993708618798,0.0503894045573387,3.59205300462395,13.7558120928221,-528.658443145743,0,9999,-0.0085536086468509,0,9999,0,1,0,0,0,1,0,0,1,0,0,5,4.25
2311,1,weak_directional_stability,,1.2,4,0.3,6,0.5,2.5,-2,0.1,1.5,0.8,-0.35,3,1,3.578055,0.36,0.3,1.2,-0.00211633834583311,-0.00915301749134656,-0.705446115277703,0.0908853886771584,0.291234088011244,0.381074032667418,0.00774006491917396,0.740740740740741,0.0123456790123457,0.218363424876123,-0.93239,3.50266,0.21836,0.00466,0.0044074,NaN,0.143241,48.4524461152777,4.001376,-0.521155,-0.060376,-0.061014,0.019962,7.344936,-11.220393,-0.125053,0.074272,-0.361433,0.078708,-0.009892,-0.033314,1.29369932311856,-0.989446077019717,0,9999,0.560370137572942,-0.921549886380468,1.23694525115504,0.00316357680181416,3.63941969015035,219.102371771869,-510.846612251092,0,9999,-0.0170059340681667,0,9999,0,0,1,0,0,1,0,0,1,0,0,4,3.25
2312,1,weak_directional_stability,,1.2,4,0.3,6,0.5,2.5,-2,0.1,1.5,0.8,-0.2,3,1,3.521505,0.36,0.3,1.2,0.0650285176366355,-0.00930000099389324,21.6761725455452,0.09088057496745,0.191927461395233,0.281772219761116,0.00569218395259981,0.740740740740741,0.0123456790123457,0.214912261694801,-0.98439,3.5214,0.21491,0.00454,0.0042942,NaN,0.143181,26.0508274544548,4.001593,-0.520387,-0.060374,-0.061033,0.019983,7.346001,-11.219938,-0.125115,0.074007,-0.361489,0.077974,-0.009729,-0.033257,1.30267862176399,-0.965451163735057,0,9999,0.5812660576659,-0.915600727676067,1.19247833486667,0.00351610466234426,3.63900353542972,197.134968131981,-511.433590655405,0,9999,-0.0173817236771191,0,9999,0,0,1,0,0,1,0,0,1,0,0,4,3.25
2313,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.1,1.5,0.8,-0.05,3,1,3.464955,0.36,0.3,1.2,0.131916972947701,-0.00945178220207766,43.9723243159002,0.090875604132882,0.126260315708911,0.216110044909362,0.0036359058640372,0.740740740740741,0.0123456790123457,0.211461098513479,-1.03638,3.54011,0.21146,0.00443,0.0041829,NaN,0.143121,3.73467568409979,4.0018,-0.519619,-0.060372,-0.061052,0.020005,7.347059,-11.219474,-0.125176,0.073742,-0.361543,0.07724,-0.009567,-0.0332,1.31176838105336,-0.942165957681546,0,9999,0.602683773838238,-0.908684065644632,1.15010094953376,0.00380775243221262,3.63859890908367,182.035779084821,-511.749529056884,0,9999,-0.0177549106036298,0,9999,0,1,0,0,0,0,0,0,1,0,0,4,4
2314,1,overstable_forward_cg,,1.2,4,0.3,6,0.5,2.5,-2,0.1,1.5,0.95,-0.35,3,1,3.666855,0.36,0.3,1.2,0.0112193555512831,-0.00893135943471995,3.73978518376102,0.0908926479785129,0.352522209350139,0.442354894704959,0.00817680889430452,0.87962962962963,0.0146604938271605,0.223782758041488,-1.00013,4.43547,0.22378,0.00456,0.0043951,NaN,0.158406,49.062214816239,4.002223,-0.549873,-0.060434,-0.061143,0.023959,7.753733,-15.386142,-0.125267,0.081986,-0.361477,0.077418,-0.010484,-0.044604,1.47031340129716,0.33386931974764,0.867049376649547,2.0761032522661,-1.15352409000321,0,9999,-0.0375822126911738,3.63303477929887,9999,-493.793169497696,0,9999,-0.0270106969087081,0,9999,0,0,1,0,0,0,0,0,0,0,0,1,1
2315,1,overstable_forward_cg,,1.2,4,0.3,6,0.5,2.5,-2,0.1,1.5,0.95,-0.2,3,1,3.610305,0.36,0.3,1.2,0.0780963450456402,-0.00907125575263032,26.0321150152134,0.0908880663741014,0.246639407211089,0.336476674170321,0.00612015530024472,0.87962962962963,0.0146604938271605,0.220331594860166,-1.05183,4.45231,0.22033,0.00445,0.0042779,NaN,0.158347,26.7502183181199,4.002448,-0.549119,-0.060431,-0.061165,0.02398,7.754833,-15.385644,-0.125335,0.081722,-0.361529,0.076698,-0.010312,-0.044548,1.48148743691096,0.34675416161041,0.867862929589323,1.9989585051865,-1.12665537701048,0,9999,-0.0372244481451657,3.63275922633481,9999,-494.676796921487,0,9999,-0.0274215807397228,0,9999,0,0,1,0,0,0,0,0,0,0,0,1,1
2316,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.1,1.5,0.95,-0.05,3,1,3.553755,0.36,0.3,1.2,0.144714815737157,-0.00921560433963512,48.2382719123856,0.090883338957877,0.174716069159923,0.264558063535379,0.00405503521539189,0.87962962962963,0.0146604938271605,0.216880431678844,-1.10353,4.46913,0.21688,0.00433,0.0041626,NaN,0.158288,4.52439475428104,4.002665,-0.548364,-0.060428,-0.061187,0.024001,7.755925,-15.385133,-0.125403,0.081457,-0.361582,0.075978,-0.01014,-0.044492,1.49287654443057,0.360096761060133,0.868310689021945,1.92489146117089,-1.10036314337071,0,9999,-0.0369149831821982,3.63242005510069,9999,-495.349748390011,0,9999,-0.0278330924361986,0,9999,0,1,0,0,0,0,0,0,0,0,0,2,2
2317,1,spiral_unstable,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.5,-0.35,3,1,3.4173894,0.36,0.3,1.2,-0.0235682098738879,-0.0095833386736671,-7.85606995796264,0.0908712956584374,0.207814107327753,0.297613249322649,0.00703751612663017,0.462962962962963,0.0222993827160494,0.208558240026875,-0.48737,0.09847,0.20856,0.00602,0.0052116,NaN,0.113403,45.6570699579626,4.007974,-0.457378,-0.129292,-0.066881,0.039089,6.566832,-5.042395,-0.136747,0.124233,-0.362319,0.090253,-0.004233,-0.042455,0.804850830166091,-0.801885354881661,0,9999,1.20444885036589,-0.655367160772563,0.575489096402374,-0.133209031220383,5.4884280976088,9999,-544.584406897099,0,9999,0.0156124063086526,0,44.3972035352291,0,0,1,0,0,0,0,1,0,0,0,3,3
2318,1,spiral_unstable,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.5,-0.2,3,1,3.3608394,0.36,0.3,1.2,0.0439016438571864,-0.00974458940227849,14.6338812857288,0.0908660146970754,0.118591038491814,0.208395461448072,0.00500027883632286,0.462962962962963,0.0222993827160494,0.205107076845553,-0.54041,0.1237,0.20511,0.00591,0.0051052,NaN,0.113341,23.1464520476045,4.008186,-0.456573,-0.129287,-0.066919,0.039104,6.567839,-5.041985,-0.136858,0.12395,-0.362394,0.089515,-0.00406,-0.04238,0.810202156182074,-0.783060743299256,0,9999,1.24056407579719,-0.59427092279456,0.558735493057486,-0.133471162709643,5.48701231945472,9999,-544.338499316845,0,9999,0.0150678698908159,0,46.0016701486406,0,0,0,0,0,0,0,1,0,0,0,2,2
2319,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.5,-0.05,3,1,3.3042894,0.36,0.3,1.2,0.111113753958718,-0.00991135945901107,37.0379179862394,0.0908605529777174,0.0625268901020011,0.152336774777617,0.00295460044214802,0.462962962962963,0.0222993827160494,0.201655913664231,-0.59344,0.14888,0.20166,0.0058,0.0050006,NaN,0.113279,0.721748680427306,4.00839,-0.455769,-0.129282,-0.066957,0.039119,6.56884,-5.041571,-0.136969,0.123666,-0.362468,0.088777,-0.003886,-0.042306,0.815661084731698,-0.764867042764552,0,9999,1.2770775590138,-0.522107582424648,0.542760442126332,-0.133848088558086,5.48545594597603,9999,-543.694757824722,0,9999,0.0145213167106071,0,47.7330805720692,0,1,0,0,0,0,0,1,0,0,0,4,4
2320,1,spiral_unstable,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.65,-0.35,3,1,3.5061894,0.36,0.3,1.2,-0.011113052135746,-0.00934062489607664,-3.70435071191532,0.0908792445346535,0.250711563580566,0.340502756699246,0.00744542254255432,0.601851851851852,0.0289891975308642,0.21397757319224,-0.77958,2.19386,0.21398,0.00503,0.0046219,NaN,0.128156,46.423017378582,4.001901,-0.479791,-0.129729,-0.067788,0.05109,6.926465,-7.750096,-0.13764,0.147187,-0.362616,0.088779,-0.003005,-0.06498,0.971150138086924,-0.893989600038436,0,9999,0.811857243948234,-0.89518087940071,0.853779633952668,-0.245436288774674,5.70472129052796,9999,-528.159902261175,0,9999,0.00230718431734451,0,300.429911623937,0,0,1,0,0,0,0,1,0,0,0,3,3
2321,1,spiral_unstable,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.65,-0.2,3,1,3.4496394,0.36,0.3,1.2,0.0560536586519739,-0.00949374592602346,18.6845528839913,0.0908742298209227,0.155768299252712,0.245564507085123,0.00539825732085215,0.601851851851852,0.0289891975308642,0.210526410010918,-0.83195,2.21476,0.21053,0.00491,0.0045122,NaN,0.128095,24.013780449342,4.002114,-0.479008,-0.129723,-0.067836,0.051103,6.927501,-7.749676,-0.137769,0.146904,-0.362688,0.088069,-0.002814,-0.064905,0.978292951662483,-0.872313453128457,0,9999,0.839658935804357,-0.87681419880378,0.825510395951351,-0.245630236728873,5.7034683474524,9999,-528.437440173413,0,9999,0.00172278448336682,0,402.341202426744,0,0,0,0,0,0,0,1,0,0,0,2,2
2322,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.65,-0.05,3,1,3.3930894,0.36,0.3,1.2,0.122959266678915,-0.00965197085582243,40.986422226305,0.0908690479544718,0.0943035135784128,0.184104903277274,0.00334254098373447,0.601851851851852,0.0289891975308642,0.207075246829596,-0.8843,2.23561,0.20707,0.0048,0.0044043,NaN,0.128034,1.69157777369495,4.002317,-0.478225,-0.129717,-0.067884,0.051116,6.92853,-7.74925,-0.137897,0.146622,-0.362759,0.087359,-0.002622,-0.06483,0.985550609616116,-0.851339518545419,0,9999,0.867928416780858,-0.856420633039557,0.798622521348966,-0.245912953760112,5.70207298525318,9999,-528.38905730672,0,9999,0.00113800345116387,0,609.090578636684,0,1,0,0,0,0,0,1,0,0,0,4,4
2323,1,overstable_forward_cg,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.8,-0.35,3,1,3.5949894,0.36,0.3,1.2,0.0020724176266,-0.00910990168705365,0.690805875533333,0.090886800719749,0.304611738362567,0.394395375296152,0.00787724667727115,0.740740740740741,0.035679012345679,0.219396906357605,-0.92119,3.52881,0.2194,0.00468,0.0044348,NaN,0.143256,47.0611941244667,4.001348,-0.507463,-0.129982,-0.068314,0.063099,7.316896,-11.191406,-0.138402,0.170733,-0.362821,0.088765,-0.001772,-0.093366,1.13876532490329,-1.02463658488119,0,9999,0.509736590664913,-0.917432916986145,1.35981444780291,-0.349019872302589,5.77055791785544,9999,-510.270700748452,0,9999,-0.0111824930470111,0,9999,0,0,1,0,0,0,0,0,0,0,0,1,1
2324,1,mostly_ok_baseline_candidate,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.8,-0.2,3,1,3.5384394,0.36,0.3,1.2,0.0689628722764053,-0.00925549268979992,22.9876240921351,0.0908820326144091,0.203367603334051,0.293156008372975,0.00582103406705227,0.740740740740741,0.035679012345679,0.215945743176283,-0.97312,3.54706,0.21595,0.00457,0.0043211,NaN,0.143197,24.7447092411982,4.001566,-0.506697,-0.129975,-0.068372,0.063111,7.317964,-11.190956,-0.138551,0.17045,-0.362892,0.088085,-0.001557,-0.093288,1.14735297469127,-0.999554234601869,0,9999,0.529014278929326,-0.913292923048033,1.31026176072753,-0.349162360146541,5.76953719581209,9999,-510.942954946882,0,9999,-0.0117878261299377,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.8,-0.05,3,1,3.4818894,0.36,0.3,1.2,0.135589909719706,-0.00940581283253856,45.1966365732352,0.0908771096297344,0.135921698848001,0.2257150268716,0.00375619454332036,0.740740740740741,0.035679012345679,0.212494579994961,-1.02504,3.56528,0.21249,0.00445,0.0042093,NaN,0.143137,2.51569676009811,4.001776,-0.50593,-0.129969,-0.06843,0.063122,7.319024,-11.190498,-0.138699,0.170167,-0.362964,0.087406,-0.001342,-0.09321,1.15607777238055,-0.975192171934547,0,9999,0.548793211135924,-0.908315680761231,1.26303891246255,-0.349379397388654,5.76834719741159,9999,-511.35756227964,0,9999,-0.0123939148058795,0,9999,0,1,0,0,0,0,0,0,0,0,0,2,2
2326,1,overstable_forward_cg,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.95,-0.35,3,1,3.6837894,0.36,0.3,1.2,0.0159353855570571,-0.00889030192659765,5.31179518568571,0.0908939926119039,0.370313151926153,0.460089596967583,0.00833125887699362,0.87962962962963,0.0423688271604938,0.22481623952297,-0.98843,4.45816,0.22482,0.00459,0.004426,NaN,0.158422,47.4955381476476,4.002186,-0.536186,-0.130157,-0.068685,0.075113,7.725687,-15.355578,-0.139049,0.194606,-0.362955,0.089545,-0.000525,-0.127505,1.30206501304595,0.298525003458978,0.850751085684938,2.32190661595686,-1.20182238558879,0,9999,-0.437898112506568,5.7454998275993,9999,-493.276708708886,0,9999,-0.0246381061689816,0,9999,0,0,1,0,0,0,0,0,0,0,0,1,1
2327,1,overstable_forward_cg,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.95,-0.2,3,1,3.6272394,0.36,0.3,1.2,0.0825736728047231,-0.00902890501244555,27.5245576015744,0.0908894533608424,0.262191660062157,0.351972644354647,0.00626678778435468,0.87962962962963,0.0423688271604938,0.221365076341648,-1.04007,4.47458,0.22137,0.00447,0.0043083,NaN,0.158363,25.2631090650923,4.002413,-0.535433,-0.13015,-0.068753,0.075123,7.726789,-15.355086,-0.139218,0.194322,-0.363028,0.088899,-0.000281,-0.127422,1.31179590811062,0.309994615417218,0.85218636329294,2.23599748539841,-1.17402162076471,0,9999,-0.438011419003937,5.74465898718557,9999,-494.234629342525,0,9999,-0.0252566259325222,0,9999,0,0,1,0,0,0,0,0,0,0,0,1,1
2328,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.17,1.5,0.95,-0.05,3,1,3.5706894,0.36,0.3,1.2,0.148947106516742,-0.00917189828944517,49.6490355055805,0.0908847703310207,0.188188462547996,0.277974129870309,0.00419364273842329,0.87962962962963,0.0423688271604938,0.217913913160326,-1.0917,4.49098,0.21791,0.00436,0.0041925,NaN,0.158305,3.1192978277528,4.002632,-0.534679,-0.130142,-0.068821,0.075133,7.727883,-15.354581,-0.139387,0.194038,-0.3631,0.088253,-3.7e-05,-0.127341,1.32168824452402,0.321887018528409,0.853318379991337,2.15338656317627,-1.146762336232,0,9999,-0.438190433108527,5.74370234401785,9999,-494.986864928845,0,9999,-0.025877051692878,0,9999,0,1,0,0,0,0,0,0,0,0,0,2,2
2329,1,spiral_unstable,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.5,-0.35,3,1,3.4431046,0.36,0.3,1.2,-0.0187754951737452,-0.00951176446977533,-6.2584983912484,0.0908736397136149,0.218489264925421,0.308100699131806,0.00719447753305984,0.462962962962963,0.0444444444444444,0.21012760079505,-0.46982,0.1318,0.21013,0.00605,0.0052428,NaN,0.113425,44.0668317245817,4.007936,-0.444333,-0.234897,-0.082086,0.081599,6.539723,-5.017613,-0.163227,0.231818,-0.366136,0.1055,0.006196,-0.08661,0.825847456893726,-0.822444900088754,0,9999,1.12462813195679,-0.732686600555358,0.616334556164719,-0.474645569756066,7.58448559054711,9999,-547.035674663364,0,9999,0.0174109101150947,0,39.8110825900486,0,0,1,0,0,0,0,1,0,0,0,3,3
2330,1,spiral_unstable,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.5,-0.2,3,1,3.3865546,0.36,0.3,1.2,0.0482620688294823,-0.0096705955958897,16.0873562764941,0.0908684379942346,0.127171283990023,0.216787919915788,0.00514308275416555,0.462962962962963,0.0444444444444444,0.206676437613729,-0.52277,0.15632,0.20668,0.00594,0.0051357,NaN,0.113363,21.7003103901726,4.008152,-0.443529,-0.234886,-0.082164,0.081597,6.540734,-5.01721,-0.163435,0.231504,-0.366235,0.104801,0.006406,-0.086508,0.831186014279964,-0.802846209742114,0,9999,1.15903896182603,-0.685728790553688,0.598036134581632,-0.475840027458985,7.58180152127892,9999,-546.98510702138,0,9999,0.0167695551836666,0,41.3336652623358,0,0,0,0,0,0,0,1,0,0,0,2,2
2331,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.5,-0.05,3,1,3.3300046,0.36,0.3,1.2,0.115029197317025,-0.00983482124919587,38.3430657723416,0.0908630596040888,0.0692517069307154,0.158873721246627,0.00308283121213256,0.462962962962963,0.0444444444444444,0.203225274432407,-0.57569,0.18078,0.20322,0.00582,0.0050305,NaN,0.113301,-0.57606577234159,4.008358,-0.442726,-0.234875,-0.082241,0.081595,6.541738,-5.016802,-0.163643,0.23119,-0.366332,0.104102,0.006615,-0.086407,0.836593891898287,-0.783904407078127,0,9999,1.19383077206101,-0.632230580523254,0.580607567489075,-0.477194784951494,7.57893236571287,9999,-546.55086066916,0,9999,0.0161281126744471,0,42.9775755261275,0,1,0,0,0,0,0,1,0,0,0,4,4
2332,1,spiral_unstable,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.65,-0.35,3,1,3.5319046,0.36,0.3,1.2,-0.0054393962962646,-0.00927261738609814,-1.81313209875487,0.0908814717806053,0.266377974634845,0.355981576774239,0.00763123477129733,0.601851851851852,0.0577777777777778,0.215546933960415,-0.76089,2.22058,0.21555,0.00507,0.004662,NaN,0.128179,44.5394654320882,4.001848,-0.466786,-0.235631,-0.083792,0.105694,6.899411,-7.724008,-0.165097,0.279284,-0.36678,0.108494,0.010926,-0.133945,0.978752778085556,-0.923003907908277,0,9999,0.746574007320278,-0.912369785077056,0.928437333423781,-0.688538438411612,7.85923647801356,9999,-530.225523163375,0,9999,0.0022055567760002,0,314.273106955322,0,0,1,0,0,0,0,1,0,0,0,3,3
2333,1,spiral_unstable,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.65,-0.2,3,1,3.4753546,0.36,0.3,1.2,0.0613226478241961,-0.00942349882800449,20.4408826080654,0.0908765304133829,0.168876121957444,0.258484665464061,0.00557081671624242,0.601851851851852,0.0577777777777778,0.212095770779093,-0.81316,2.24091,0.2121,0.00495,0.0045515,NaN,0.128119,22.265450725268,4.002063,-0.466004,-0.235619,-0.08389,0.105689,6.90045,-7.723595,-0.165345,0.27897,-0.366883,0.107845,0.011175,-0.133834,0.985024083817121,-0.90028949994474,0,9999,0.77267401650013,-0.897738988694523,0.897075824679073,-0.689551221190894,7.85683778200867,9999,-530.67436419788,0,9999,0.00154560402297953,0,448.463623447186,0,0,0,0,0,0,0,1,0,0,0,2,2
2334,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.65,-0.05,3,1,3.4188046,0.36,0.3,1.2,0.127812166041897,-0.00957937169032708,42.6040553472989,0.0908714255771418,0.10509219422436,0.194705842567218,0.00350147343787212,0.601851851851852,0.0577777777777778,0.208644607597772,-0.86543,2.2612,0.20864,0.00484,0.0044429,NaN,0.128059,0.0822779860344495,4.00227,-0.465222,-0.235607,-0.083987,0.105684,6.901482,-7.723176,-0.165592,0.278654,-0.366985,0.107195,0.011424,-0.133724,0.991374300612154,-0.878321473788913,0,9999,0.799236449311007,-0.881439673940889,0.867261723558132,-0.690692711056346,7.85424002769519,9999,-530.811698085721,0,9999,0.00088505104644248,0,783.171980131649,0,1,0,0,0,0,0,1,0,0,0,4,4
2335,1,overstable_forward_cg,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.8,-0.35,3,1,3.6207046,0.36,0.3,1.2,0.00857861649359634,-0.00904520076009515,2.85953883119878,0.0908889196751069,0.3262030114905,0.415799165735393,0.00809032469016528,0.740740740740741,0.0711111111111111,0.22096626712578,-0.90181,3.55117,0.22097,0.00473,0.0044805,NaN,0.143281,44.9007945021346,4.001283,-0.49447,-0.236074,-0.084813,0.129855,7.289845,-11.163878,-0.166647,0.327397,-0.367233,0.112882,0.015775,-0.192798,1.11553083069239,0.460578191876997,0.910381700613351,1.50495006664375,-1.06548693515174,0,9999,-0.881388070527339,7.92742144976476,9999,-512.21378351119,0,9999,-0.0125395526999977,0,9999,0,0,1,0,0,0,0,0,0,0,0,1,1
2336,1,mostly_ok_baseline_candidate,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.8,-0.2,3,1,3.5641546,0.36,0.3,1.2,0.0750896892070844,-0.00918871476562773,25.0298964023615,0.0908842195914257,0.221941998592218,0.311542852920792,0.00602168732153201,0.740740740740741,0.0711111111111111,0.217515103944458,-0.95367,3.56896,0.21751,0.00461,0.004366,NaN,0.143221,22.7104369309719,4.001504,-0.493704,-0.236061,-0.084931,0.129847,7.290916,-11.163436,-0.166936,0.32708,-0.367343,0.112288,0.016075,-0.192676,1.12235072816469,0.47819943348244,0.907821107029064,1.44949393919639,-1.03919685630315,0,9999,-0.882271207848671,7.92530899822684,9999,-513.036409418607,0,9999,-0.0132126090967312,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.8,-0.05,3,1,3.5076046,0.36,0.3,1.2,0.141327043019615,-0.0093368562693754,47.1090143398717,0.090879367957178,0.151718799539433,0.241324505502255,0.0039440856588924,0.740740740740741,0.0711111111111111,0.214063940763137,-1.00553,3.58671,0.21406,0.0045,0.0042534,NaN,0.143162,0.611652326794952,4.001717,-0.492938,-0.236048,-0.085049,0.12984,7.29198,-11.162985,-0.167224,0.326762,-0.367452,0.111695,0.016375,-0.192554,1.12922248477964,-1.01367136378124,0,9999,0.496324964120852,-0.904588214716788,1.39655917124324,-0.883249034859644,7.92304077486326,9999,-513.610840565157,0,9999,-0.0138838570190756,0,9999,0,1,0,0,0,0,0,0,0,0,0,2,2
2338,1,overstable_forward_cg,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.95,-0.35,3,1,3.7095046,0.36,0.3,1.2,0.0232295711939541,-0.00882867216285431,7.74319039798469,0.0908960109866665,0.398750780436994,0.488339843370327,0.00857014345660199,0.87962962962963,0.0844444444444444,0.226385600291145,-0.96858,4.47744,0.22639,0.00464,0.0044759,NaN,0.158447,45.072476268682,4.00211,-0.523196,-0.23639,-0.085541,0.154056,7.698622,-15.326547,-0.167951,0.375881,-0.367565,0.118065,0.020727,-0.263068,1.23720753740414,0.265438626431395,0.833125567149229,2.6113274841674,-1.25609050363132,0,9999,-1.04495631674912,7.87113399678971,9999,-495.256431389619,0,9999,-0.0269924701238099,0,9999,0,0,1,0,0,0,0,0,0,0,0,1,1
2339,1,mostly_ok_baseline_candidate,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.95,-0.2,3,1,3.6529546,0.36,0.3,1.2,0.0895116726060598,-0.008965345476782,29.8372242020199,0.0908915349356354,0.287158898031671,0.376752437016036,0.00649400727784846,0.87962962962963,0.0844444444444444,0.222934437109823,-1.02018,4.49347,0.22293,0.00452,0.0043573,NaN,0.158389,22.9591091313134,4.002341,-0.522443,-0.236377,-0.08568,0.154046,7.699729,-15.326062,-0.168281,0.37556,-0.367682,0.117536,0.021088,-0.262933,1.24423731556645,0.275524905107643,0.835009878369769,2.51573330653773,-1.2273770329473,0,9999,-1.04574841723961,7.86931064719226,9999,-496.344212917666,0,9999,-0.0276735747872578,0,9999,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,1,low_static_margin,,1.2,4,0.3,6,0.5,2.5,-2,0.24,1.5,0.95,-0.05,3,1,3.5964046,0.36,0.3,1.2,0.155519612893388,-0.00910631690327612,51.8398709644627,0.0908869181214177,0.209925171517855,0.299523327316437,0.00440889232225846,0.87962962962963,0.0844444444444444,0.219483273928501,-1.07176,4.50947,0.21948,0.0044,0.0042406,NaN,0.15833,0.93679570220398,4.002563,-0.52169,-0.236363,-0.085819,0.154036,7.700826,-15.325565,-0.16861,0.375239,-0.367799,0.117008,0.021448,-0.262797,1.25131331074248,0.286010736756044,0.836693173657261,2.4235005595303,-1.19919199698186,0,9999,-1.04661258530153,7.86732360852782,9999,-497.237970259884,0,9999,-0.0283531648110495,0,9999,0,1,0,0,0,0,0,0,0,0,0,2,2
2341,1,weak_directional_stability,,1.2,4,0.3,6,0.5,2.5,0,0.1,1.5,0.5,-0.35,3,1,3.400455,0.36,0.3,1.2,-0.0266094169750813,-0.00963106407818954,-8.86980565836042,0.0908697326514393,0.201416907256356,0.29127250793825,0.00693791659406609,0.462962962962963,0.00771604938271605,0.207524758545393,-0.56368,-2.54644,0.20753,0.00578,0.005049,NaN,0.11332,46.6431389916938,4.008491,-0.470253,-0.060231,-0.060489,0.011968,6.594661,-5.066963,-0.124613,0.05985,-0.361293,0.083612,-0.008818,-0.016925,1.02309247362115,-0.785151340378352,0,9999,1.28006038796652,-0.563725741043657,0.541495688075361,0.0992538217705301,3.46323962427046,6.9835817724225,-544.922268159876,0,9999,-0.00133325312894544,0,9999,0,0,1,0,0,1,0,0,1,0,0,4,3.25
2342,1,weak_directional_stability,,1.2,4,0.3,6,0.5,2.5,0,0.1,1.5,0.5,-0.2,3,1,3.343905,0.36,0.3,1.2,0.0411506905848103,-0.00979393852397123,13.7168968616034,0.0908643985133399,0.113518318927774,0.203379253747768,0.00491018511665254,0.462962962962963,0.00771604938271605,0.204073595364072,-0.61682,-2.52052,0.20407,0.00567,0.0049426,NaN,0.113257,24.0354364717299,4.00869,-0.469431,-0.060229,-0.060501,0.011991,6.595628,-5.066478,-0.124665,0.059581,-0.361357,0.082849,-0.008666,-0.016863,1.02696281647076,-0.766945029736669,0,9999,1.31771271568931,-0.481527854122223,0.526022988400286,0.0995462498947227,3.46268114968529,6.96306672820923,-544.549728638735,0,9999,-0.00154537711502984,0,9999,0,0,0,0,0,1,0,0,1,0,0,3,3
