design_id,status_ok,scenario_tag,error_msg,wing_span,wing_AR,wing_chord,dihedral,htail_span,htail_AR,htail_incidence,vtail_height,vtail_AR,tail_arm,nose_x,n_ducks,n_pucks,mass_kg,Sref,Cref,Bref,CG_x_m,CG_z_m,CG_pct,Ixx,Iyy,Izz,Ixz,Vht,Vvt,CL_cruise,alpha_deg,elevator_deg,CL,CDtot,CDi,span_eff_e,Xnp_m,SM_pct,CLa,Cma,CYb,Clb,Cnb,CLq,Cmq,CYp,CYr,Clp,Clr,Cnp,Cnr,spiral_ratio,ph_sigma,ph_omega,ph_t2,sp_sigma,sp_omega,sp_t2,dr_sigma,dr_omega,dr_t2,roll_sigma,roll_omega,roll_t2,spiral_sigma,spiral_omega,spiral_t2,flag_pitch_unstable,flag_low_SM,flag_high_SM,flag_high_trim,flag_directional_unstable,flag_weak_directional,flag_bad_dihedral_effect,flag_spiral_unstable,flag_dutch_unstable,flag_high_drag,flag_slow_or_heavy,badness_score,fixability_score
31,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.2,1.5,0.7,-0.14,3,1,3.627855,0.48,0.4,1.2,0.0917407393625159,-0.00902737292422106,22.935184840629,0.117453303536732,0.105676395798213,0.221964025594815,0.00474325921412239,0.0911458333333333,0.0324074074074074,0.166051984126984,-0.93932,-21.78357,0.16605,0.0109,0.0105251,NaN,0.094124,0.59581515937103,3.159495,0.093957,-0.114835,-0.043718,0.060579,3.573859,-1.285513,-0.084833,0.153267,-0.281166,0.081591,0.005178,-0.084339,0.745975178553324,0.395265645761125,0,1.75362364018562,-4.47796107585935,2.49969437701113,9999,-0.562027027685891,6.59641737930762,9999,-543.644439463423,0,9999,0.0256438388017537,0,27.0297745169317,1,1,0,1,0,0,0,1,0,0,0,8.5,7
32,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.2,1.5,0.7,-0.08,3,1,3.605235,0.48,0.4,1.2,0.117057986511282,-0.00908401255396666,29.2644966278204,0.117451448588858,0.0818780299731541,0.19816751471763,0.00387364905824447,0.0911458333333333,0.0324074074074074,0.165016635172588,-0.95776,-21.7932,0.16502,0.01087,0.0104994,NaN,0.094107,-5.73774662782039,3.159555,0.094098,-0.114832,-0.043737,0.060577,3.574031,-1.285469,-0.084881,0.153205,-0.281191,0.081397,0.00524,-0.084311,0.747854430388592,0.393409265279999,0,1.7618984648636,-4.50052928788072,2.52470920914191,9999,-0.562180787542601,6.5959078716512,9999,-544.047912467923,0,9999,0.0253950117622864,0,27.294619394086,1,1,0,1,0,0,0,1,0,0,0,8.5,7
33,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.2,1.5,0.85,-0.26,3,1,3.761895,0.48,0.4,1.2,0.0507534699931816,-0.00870571879332092,12.6883674982954,0.117463837709519,0.202012037371826,0.318289132995641,0.0067984261422767,0.110677083333333,0.0393518518518519,0.172187181909801,-1.10747,-14.5917,0.17219,0.00806,0.0077875,NaN,0.095524,11.1926325017046,3.165613,0.186109,-0.115942,-0.044422,0.073372,3.472146,-1.571563,-0.085985,0.17865,-0.281554,0.083095,0.007726,-0.117609,0.856906457314455,0.484988308843896,0,1.42920389609443,-4.38637773635347,3.38313030921122,9999,-0.683168200216918,6.62475237541287,9999,-523.169531602775,0,9999,0.0147488676244822,0,46.9966371797497,1,0,0,0,0,0,0,1,0,0,0,5,5
34,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.2,1.5,0.85,-0.2,3,1,3.739275,0.48,0.4,1.2,0.0760948512746455,-0.00875838230673058,19.0237128186614,0.117462112979455,0.165335136192245,0.281613956546124,0.00592960637924464,0.110677083333333,0.0393518518518519,0.171151832955404,-1.12568,-14.60761,0.17115,0.00803,0.0077607,NaN,0.095507,4.85303718133863,3.165674,0.186249,-0.115938,-0.044445,0.073369,3.472316,-1.571515,-0.08604,0.178586,-0.28158,0.082913,0.007797,-0.117577,0.859033412679229,0.482346571521405,0,1.43703142405188,-4.40780273288352,3.41849883870573,9999,-0.683296671414413,6.62439376211482,9999,-523.741298259083,0,9999,0.0144985225646089,0,47.8081251017898,1,1,0,0,0,0,0,1,0,0,0,7,6.25
35,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.2,1.5,0.85,-0.14,3,1,3.716655,0.48,0.4,1.2,0.101379526751878,-0.00881168685282869,25.3448816879694,0.11746036725557,0.134272203465686,0.25055276954345,0.005058929501124,0.110677083333333,0.0393518518518519,0.170116484001008,-1.1439,-14.62354,0.17012,0.008,0.0077341,NaN,0.095489,-1.47263168796943,3.165733,0.186389,-0.115934,-0.044469,0.073367,3.472485,-1.571466,-0.086095,0.178523,-0.281607,0.082731,0.007868,-0.117546,0.861184458184169,0.479724393992819,0,1.44488624977099,-4.42943531393782,3.45382501214897,9999,-0.683435225517538,6.62406022093225,9999,-524.285497828601,0,9999,0.0142465849450507,0,48.6535673800722,1,1,0,0,0,0,0,1,0,0,0,7,6.25
36,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.2,1.5,0.85,-0.08,3,1,3.694035,0.48,0.4,1.2,0.126606454730396,-0.00886564420748585,31.6516136825991,0.117458600152205,0.108820220947065,0.225102554128193,0.00418636139242048,0.110677083333333,0.0393518518518519,0.169081135046611,-1.16211,-14.63947,0.16908,0.00797,0.0077077,NaN,0.095472,-7.78361368259912,3.165792,0.18653,-0.11593,-0.044492,0.073364,3.472654,-1.571418,-0.086149,0.17846,-0.281633,0.082549,0.007939,-0.117515,0.863337120945702,0.477096374788009,0,1.45284520526473,-4.45129133223435,3.48912301120968,9999,-0.683586447161109,6.62365937230365,9999,-524.796885116071,0,9999,0.0139954768998054,0,49.5265138531709,1,1,0,0,0,0,0,1,0,0,0,7,6.25
37,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.55,-0.26,3,1,3.6000646,0.48,0.4,1.2,0.0350085290691728,-0.00909705898055274,8.75213226729321,0.117451021318387,0.1530762108664,0.269237863468013,0.00628277932701541,0.0716145833333334,0.0366666666666667,0.164779978751995,-0.49489,-32.14266,0.16478,0.01663,0.0159448,NaN,0.093048,14.5098677327068,3.1488,0.00405,-0.16067,-0.049953,0.070434,3.671405,-1.087258,-0.096338,0.184586,-0.282447,0.091169,0.008617,-0.084502,0.657353560067329,0.0889941680211663,0,7.78868094362192,-2.25599484717456,0,9999,-0.67047324022386,7.66879930075299,9999,-563.288781764417,0,9999,0.0391517071627249,0,17.7041368254784,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
38,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.55,-0.2,3,1,3.5774446,0.48,0.4,1.2,0.060448264160401,-0.00915457922115691,15.1120660401002,0.117449137530507,0.119124289100979,0.235287825490472,0.00541718065125313,0.0716145833333334,0.0366666666666667,0.163744629797598,-0.5137,-32.14319,0.16375,0.0166,0.0159167,NaN,0.09303,8.14543395989976,3.148869,0.004193,-0.160667,-0.049977,0.070431,3.671587,-1.087215,-0.096397,0.184521,-0.282479,0.090971,0.00868,-0.084469,0.658871484904179,0.0905727114007384,0,7.65293618618879,-2.2620898022708,0,9999,-0.670794141611342,7.66807040419458,9999,-563.679089898695,0,9999,0.0388950077881751,0,17.8209806341954,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
39,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.55,-0.14,3,1,3.5548246,0.48,0.4,1.2,0.0858299636499646,-0.00921283148541281,21.4574909124912,0.117447229768853,0.090712211854583,0.20687765600573,0.00454968130953634,0.0716145833333334,0.0366666666666667,0.162709280843201,-0.53253,-32.14373,0.16271,0.01657,0.0158888,NaN,0.093012,1.79550908750884,3.148938,0.004337,-0.160665,-0.050001,0.070429,3.671769,-1.087171,-0.096457,0.184456,-0.28251,0.090773,0.008742,-0.084437,0.660394235793951,0.0921088856272706,0,7.52530199273984,-2.26829212656637,0,9999,-0.671142514520302,7.6673748988093,9999,-564.020631240611,0,9999,0.0386385331730562,0,17.9392726285815,1,1,0,1,0,0,0,1,0,0,0,8.5,7
40,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.55,-0.08,3,1,3.5322046,0.48,0.4,1.2,0.111152512569629,-0.0092718298368107,27.7881281424072,0.117445297572844,0.0678370837025691,0.184004460049725,0.00368024478665534,0.0716145833333334,0.0366666666666667,0.161673931888805,-0.55134,-32.14429,0.16167,0.01654,0.0158611,NaN,0.092994,-4.53962814240716,3.149005,0.00448,-0.160663,-0.050024,0.070426,3.671949,-1.087127,-0.096516,0.184391,-0.282542,0.090575,0.008804,-0.084404,0.661911732956815,0.0935794071411221,0,7.40704821430047,-2.27453279916077,0,9999,-0.671504765668314,7.66659461139972,9999,-564.315252755187,0,9999,0.038383249020994,0,18.0585854048161,1,1,0,1,0,0,0,1,0,0,0,8.5,7
41,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.7,-0.26,3,1,3.6888646,0.48,0.4,1.2,0.0444956779384095,-0.00887807050440398,11.1239194846024,0.117458193190981,0.180982298700822,0.297136779429841,0.00659348345248291,0.0911458333333333,0.0466666666666667,0.168844478626018,-0.8921,-21.68328,0.16884,0.01094,0.0105621,NaN,0.094171,12.4188305153976,3.159383,0.098043,-0.162638,-0.051591,0.088746,3.564487,-1.280873,-0.098589,0.220672,-0.283437,0.093012,0.013132,-0.124477,0.777992281774025,0.407087382143779,0,1.70269875944014,-4.40562955965532,2.4947777773789,9999,-0.863105122697595,7.84843888419559,9999,-544.181727429059,0,9999,0.0259791923072836,0,26.6808595263992,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
42,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.7,-0.2,3,1,3.6662446,0.48,0.4,1.2,0.0698405068772553,-0.00893284643365039,17.4601267193138,0.117456399279298,0.145399226420562,0.261555501061264,0.00572477660023011,0.0911458333333333,0.0466666666666667,0.167809129671622,-0.91053,-21.69333,0.16781,0.01091,0.010536,NaN,0.094153,6.07812328068618,3.159445,0.098185,-0.162634,-0.05162,0.088742,3.564661,-1.280829,-0.098658,0.220605,-0.283469,0.09283,0.013205,-0.124441,0.779765344791786,0.405170950292674,0,1.71075241218368,-4.42756990847149,2.52075561777278,9999,-0.863421840358935,7.84784993982856,9999,-544.699584873131,0,9999,0.025722149672612,0,26.9474825931047,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
43,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.7,-0.14,3,1,3.6436246,0.48,0.4,1.2,0.0951275362450896,-0.00898830247221407,23.7818840612724,0.117454583094035,0.115403864647082,0.231561955473047,0.00485417681202668,0.0911458333333333,0.0466666666666667,0.166773780717225,-0.92896,-21.70339,0.16677,0.01088,0.0105101,NaN,0.094135,-0.248134061272394,3.159506,0.098326,-0.16263,-0.051648,0.088737,3.564835,-1.280785,-0.098727,0.220537,-0.283501,0.092648,0.013279,-0.124405,0.781538817722204,0.403240562697037,0,1.71894210226247,-4.44975108360092,2.54662526418962,9999,-0.863753905226105,7.8471817705276,9999,-545.180442828684,0,9999,0.0254658978980105,0,27.2186428821776,1,1,0,1,0,0,0,1,0,0,0,8.5,7
44,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.7,-0.08,3,1,3.6210046,0.48,0.4,1.2,0.12035568284006,-0.00904445136578948,30.0889207100151,0.11745274421777,0.0909931981068547,0.207153127809084,0.00398164861301198,0.0911458333333333,0.0466666666666667,0.165738431762829,-0.9474,-21.71348,0.16574,0.01086,0.0104844,NaN,0.094118,-6.55942071001512,3.159566,0.098467,-0.162625,-0.051677,0.088733,3.565007,-1.280741,-0.098796,0.22047,-0.283534,0.092465,0.013352,-0.12437,0.783340153989565,0.401319650641964,0,1.72716979956293,-4.47217090880941,2.57241424332514,9999,-0.864102005095443,7.84653517761905,9999,-545.624912837359,0,9999,0.0252067822659328,0,27.4984396360951,1,1,0,1,0,0,0,1,0,0,0,8.5,7
45,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.85,-0.26,3,1,3.7776646,0.48,0.4,1.2,0.0548173589047583,-0.0086693773714056,13.7043397261896,0.117465027891086,0.217007684363521,0.333155330392434,0.00693151850413083,0.110677083333333,0.0566666666666667,0.172908978500042,-1.09686,-14.51695,0.17291,0.00806,0.007784,NaN,0.095536,10.1796602738104,3.16561,0.190478,-0.164002,-0.052656,0.107145,3.463119,-1.567253,-0.100375,0.25727,-0.284052,0.096456,0.017754,-0.173291,0.88292276718951,0.491022322979081,0,1.41164087277041,-4.35955762781931,3.36984915032146,9999,-1.03430469418719,7.86310278867042,9999,-524.744772919574,0,9999,0.0142356393260987,0,48.6909765470928,1,0,0,0,0,0,0,1,0,0,0,5,5
46,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.85,-0.2,3,1,3.7550446,0.48,0.4,1.2,0.0800767975432302,-0.00872160080335664,20.0191993858076,0.11746331757369,0.179565691628853,0.295715047975163,0.00606001511954079,0.110677083333333,0.0566666666666667,0.171873629545645,-1.11506,-14.53323,0.17187,0.00803,0.0077571,NaN,0.095519,3.86055061419244,3.165671,0.190618,-0.163997,-0.052689,0.107139,3.463289,-1.567205,-0.100454,0.2572,-0.284086,0.096291,0.017842,-0.173251,0.884835260036689,0.488329843103324,0,1.41942416657358,-4.38086101439203,3.40566450066124,9999,-1.03462072637634,7.86258503419111,9999,-525.347942261941,0,9999,0.0139796159289169,0,49.5827055681957,1,1,0,0,0,0,0,1,0,0,0,7,6.25
47,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.85,-0.14,3,1,3.7324246,0.48,0.4,1.2,0.105278776750105,-0.00877445722547215,26.3196941875263,0.117461586525866,0.147759514121877,0.263910601516012,0.00518662993856594,0.110677083333333,0.0566666666666667,0.170838280591249,-1.13327,-14.54954,0.17084,0.008,0.0077304,NaN,0.095502,-2.44419418752625,3.165731,0.190758,-0.163991,-0.052723,0.107132,3.463459,-1.567157,-0.100534,0.25713,-0.28412,0.096126,0.017929,-0.17321,0.88677408409055,0.485657395561578,0,1.42723489211657,-4.40236922896887,3.44143336100696,9999,-1.03493471405447,7.86201434819231,9999,-525.922736589936,0,9999,0.013721148363268,0,50.5167032823232,1,1,0,0,0,0,0,1,0,0,0,7,6.25
48,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-4,0.24,1.5,0.85,-0.08,3,1,3.7098046,0.48,0.4,1.2,0.130422245473522,-0.00882795821645162,32.6055613683804,0.117459834368411,0.121586026824649,0.237738866376238,0.00431132853925784,0.110677083333333,0.0566666666666667,0.169802931636852,-1.15147,-14.56584,0.1698,0.00797,0.007704,NaN,0.095484,-8.73456136838043,3.16579,0.190898,-0.163986,-0.052757,0.107126,3.463628,-1.567109,-0.100613,0.25706,-0.284153,0.095961,0.018017,-0.17317,0.888716195359769,0.482978911583364,0,1.43514999089211,-4.42409454266276,3.47715286625838,9999,-1.03526402260507,7.86144834113803,9999,-526.465660206271,0,9999,0.0134631420678527,0,51.4848002841061,1,1,0,0,0,0,0,1,0,0,0,7,6.25
49,1,excessive_trim_required,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.55,-0.26,3,1,3.5613574,0.48,0.4,1.2,0.0276831416582902,-0.00919593186575433,6.92078541457255,0.117447783231397,0.135088610890032,0.251485744778635,0.006042872889309,0.0716145833333334,0.00916666666666667,0.163008296212312,-0.52489,-35.25019,0.16301,0.01666,0.015995,NaN,0.093361,16.4194645854275,3.150879,-0.012087,-0.0455,-0.0344,0.016108,3.70557,-1.111559,-0.068691,0.053612,-0.278607,0.073469,-0.004236,-0.021926,0.637341360048801,-0.0352733947559698,0.248348133582713,9999,-1.8492419060342,0,9999,-0.0765713304563174,3.98231419137676,9999,-562.003500036494,0,9999,0.0294088241702238,0,23.5693605615743,0,0,0,1,0,1,0,1,0,0,0,4.5,3.75
50,1,excessive_trim_required,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.55,-0.2,3,1,3.5387374,0.48,0.4,1.2,0.053354315412045,-0.00925471327711404,13.3385788530112,0.117445858140175,0.102451980590265,0.21885103957009,0.00518485382974447,0.0716145833333334,0.00916666666666667,0.161972947257916,-0.54376,-35.24866,0.16197,0.01663,0.0159662,NaN,0.093343,9.99717114698875,3.150947,-0.011944,-0.0455,-0.034406,0.016112,3.705751,-1.111514,-0.068708,0.053558,-0.278628,0.073251,-0.004193,-0.021904,0.638549552187262,-0.0357275329577684,0.245987212953267,9999,-1.850005787057,0,9999,-0.0763719141321265,3.982171729364,9999,-562.296567867798,0,9999,0.0292306954698402,0,23.7129896986243,0,0,0,1,0,1,0,1,0,0,0,4.5,3.75
51,1,low_static_margin,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.55,-0.14,3,1,3.5161174,0.48,0.4,1.2,0.0789697924762125,-0.00931425099742119,19.7424481190531,0.117443908279834,0.0753018785164967,0.191702887356662,0.00432501070359596,0.0716145833333334,0.00916666666666667,0.160937598303519,-0.56264,-35.24715,0.16094,0.0166,0.0159377,NaN,0.093325,3.58880188094687,3.151015,-0.0118,-0.0455,-0.034411,0.016115,3.705931,-1.111469,-0.068725,0.053505,-0.27865,0.073032,-0.004149,-0.021883,0.639824181899683,-0.036184171135122,0.24361191008101,9999,-1.85088039542489,0,9999,-0.0761915619651666,3.98188884942284,9999,-562.541118879892,0,9999,0.0290472222327182,0,23.8627699064181,0,1,0,1,0,1,0,1,0,0,0,6.5,5
52,1,low_static_margin,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.55,-0.08,3,1,3.4934974,0.48,0.4,1.2,0.104528490961522,-0.00937455971772013,26.1321227403805,0.117441933169245,0.053635694886101,0.170038678836856,0.00346330807898984,0.0716145833333334,0.00916666666666667,0.159902249349122,-0.58153,-35.24566,0.1599,0.01656,0.0159093,NaN,0.093306,-2.80562274038046,3.151082,-0.011657,-0.045499,-0.034417,0.016118,3.70611,-1.111424,-0.068742,0.05345,-0.278671,0.072814,-0.004106,-0.021861,0.641087036699801,-0.0366360338913137,0.241231671434294,9999,-1.85180614201517,0,9999,-0.0760061440290881,3.98161563427695,9999,-562.730884459273,0,9999,0.0288653637755939,0,24.0131108670112,0,1,0,1,0,1,0,1,0,0,0,6.5,5
53,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.7,-0.26,3,1,3.6501574,0.48,0.4,1.2,0.0358584663773677,-0.00897221582828182,8.96461659434193,0.117455109931624,0.154817934897524,0.2712077420859,0.0063106147738588,0.0911458333333333,0.0116666666666667,0.167072796086336,-0.92109,-24.78398,0.16707,0.01094,0.0105851,NaN,0.09441,14.6378834056581,3.160655,0.08247,-0.046232,-0.034793,0.020683,3.596954,-1.303492,-0.069289,0.061876,-0.279089,0.070111,-0.003813,-0.030827,0.739645204773757,0.378280505504925,0,1.83236294356417,-4.49028420580555,2.27926228951682,9999,-0.12734183023148,4.10149256590838,9999,-542.893467038907,0,9999,0.020463940040497,0,33.871638559742,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
54,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.7,-0.2,3,1,3.6275374,0.48,0.4,1.2,0.0614198757537276,-0.00902816329336811,15.3549689384319,0.117453277652142,0.120823151373084,0.237214790840941,0.00544900093093458,0.0911458333333333,0.0116666666666667,0.166037447131939,-0.93958,-24.79244,0.16604,0.01092,0.0105587,NaN,0.094393,8.24328106156811,3.160717,0.08261,-0.046231,-0.034799,0.020686,3.597129,-1.303451,-0.069308,0.061822,-0.279108,0.069899,-0.003768,-0.030807,0.741427498994257,0.376607552806043,0,1.84050260117041,-4.51255443258549,2.30228427362123,9999,-0.127183287434877,4.10133399134411,9999,-543.330541037204,0,9999,0.0202660979110911,0,34.2023009856577,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
55,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.7,-0.14,3,1,3.6049174,0.48,0.4,1.2,0.0869255829273647,-0.00908481287255015,21.7313957318412,0.117451422378424,0.0923625505771494,0.208756045318725,0.00458556284087119,0.0911458333333333,0.0116666666666667,0.165002098177543,-0.95805,-24.8009,0.165,0.01089,0.0105325,NaN,0.094375,1.86235426815882,3.160778,0.08275,-0.04623,-0.034806,0.020689,3.597304,-1.30341,-0.069327,0.061768,-0.279127,0.069688,-0.003723,-0.030786,0.743207152445681,0.374920729553369,0,1.84878329183257,-4.53507724034501,2.32520943458782,9999,-0.12701929089755,4.10117173679371,9999,-543.727452086289,0,9999,0.0200694263899402,0,34.5374684404226,1,1,0,1,0,0,0,1,0,0,0,8.5,7
56,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.7,-0.08,3,1,3.5822974,0.48,0.4,1.2,0.112374532723051,-0.00914217786608114,28.0936331807627,0.117449543674886,0.0694333904963755,0.18582876394149,0.00372026594667992,0.0911458333333333,0.0116666666666667,0.163966749223146,-0.97652,-24.80938,0.16397,0.01086,0.0105066,NaN,0.094358,-4.50413318076272,3.160837,0.082891,-0.046229,-0.034813,0.020691,3.597478,-1.303368,-0.069346,0.061714,-0.279147,0.069477,-0.003678,-0.030766,0.745057769027493,0.37324213618526,0,1.85709788193876,-4.55784877870095,2.34807141958614,9999,-0.126868123203281,4.10091009840746,9999,-544.084481496156,0,9999,0.019867777602012,0,34.8880078308179,1,1,0,1,0,0,0,1,0,0,0,8.5,7
57,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.85,-0.26,3,1,3.7389574,0.48,0.4,1.2,0.0449392740874769,-0.00875912627407844,11.2348185218692,0.117462088614524,0.181188430653508,0.297571259158984,0.00660801122636487,0.110677083333333,0.0141666666666667,0.171137295960359,-1.12553,-17.61794,0.17114,0.00805,0.0077887,NaN,0.095704,12.6911814781308,3.166401,0.175451,-0.046735,-0.035043,0.025266,3.494219,-1.587535,-0.069749,0.070562,-0.279325,0.068439,-0.003444,-0.042123,0.853651142116586,0.471656121582656,0,1.46960285013172,-4.43843508875712,3.37574300563549,9999,-0.175422780600482,4.13310213378041,9999,-523.173130864193,0,9999,0.011308303966137,0,61.2954146471119,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
58,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.85,-0.2,3,1,3.7163374,0.48,0.4,1.2,0.0704016759619296,-0.00881243990386879,17.6004189904824,0.117460342593148,0.145604512267874,0.261989086794725,0.0057431548877532,0.110677083333333,0.0141666666666667,0.170101947005963,-1.14377,-17.63293,0.1701,0.00802,0.0077618,NaN,0.095687,6.32133100951759,3.166462,0.175589,-0.046733,-0.035051,0.025268,3.494393,-1.587495,-0.06977,0.070507,-0.279344,0.068234,-0.003396,-0.042103,0.855936911921634,0.469135456749518,0,1.47749902632073,-4.46003377678726,3.40995751424863,9999,-0.175278217550877,4.13296136473852,9999,-523.708780781754,0,9999,0.011099941206192,0,62.44602270265,1,0,0,1,0,0,0,1,0,0,0,6.5,5.75
59,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.85,-0.14,3,1,3.6937174,0.48,0.4,1.2,0.0958085021339207,-0.00886640650960466,23.9521255334802,0.11745857518681,0.115602643180401,0.231988985113591,0.0048764784448859,0.110677083333333,0.0141666666666667,0.169066598051566,-1.162,-17.64792,0.16907,0.00799,0.0077351,NaN,0.09567,-0.0346255334801766,3.166522,0.175727,-0.046731,-0.035059,0.02527,3.494566,-1.587455,-0.069791,0.070453,-0.279362,0.068028,-0.003348,-0.042082,0.858228537568355,0.466632701483669,0,1.48542349980202,-4.4818493261481,3.44413817092645,9999,-0.175132366148484,4.13280966072645,9999,-524.211550970213,0,9999,0.0108919932461701,0,63.6382308448154,1,1,0,1,0,0,0,1,0,0,0,8.5,7
60,1,pitch_unstable_aft_or_weak_tail,,1.2,3,0.4,4,0.25,2.5,-2,0.12,1.5,0.85,-0.08,3,1,3.6710974,0.48,0.4,1.2,0.121158725290154,-0.00892103816150451,30.2896813225386,0.117456786000211,0.0911799594641191,0.207568090583908,0.00400794825325256,0.110677083333333,0.0141666666666667,0.16803124909717,-1.18025,-17.66294,0.16803,0.00796,0.0077087,NaN,0.095653,-6.3764313225386,3.16658,0.175866,-0.04673,-0.035068,0.025272,3.494738,-1.587416,-0.069812,0.070398,-0.27938,0.067823,-0.0033,-0.042061,0.860545787261077,0.464123104794109,0,1.49345545050474,-4.50389336691603,3.47829876514992,9999,-0.17498833050425,4.13265455065521,9999,-524.681645685894,0,9999,0.0106831942879215,0,64.8820157978049,1,1,0,1,0,0,0,1,0,0,0,8.5,7
61,1,excessive_trim_required,,1.2,3,0.4,4,0.25,2.5,-2,0.16,1.5,0.55,-0.26,3,1,3.5713926,0.48,0.4,1.2,0.0295397598684614,-0.00917009236117026,7.38493996711535,0.117448629475172,0.139487563370863,0.255850400349024,0.00610367713569211,0.0716145833333334,0.0162962962962963,0.163467621315193,-0.51976,-35.16163,0.16347,0.01662,0.0159549,NaN,0.093365,15.9563100328846,3.150919,-0.007672,-0.074935,-0.037499,0.029806,3.696568,-1.106295,-0.074242,0.085327,-0.279193,0.076796,-0.001704,-0.036794,0.602773836393692,-0.0432780166981599,0.191087366939434,9999,-1.95428823834037,0,9999,-0.229870842048966,5.19371390410036,9999,-561.611839875072,0,9999,0.0362639742362867,0,19.1139331845864,0,0,0,1,0,0,0,1,0,0,0,3.5,3.5
62,1,excessive_trim_required,,1.2,3,0.4,4,0.25,2.5,-2,0.16,1.5,0.55,-0.2,3,1,3.5487726,0.48,0.4,1.2,0.0551501749647188,-0.00922854284887118,13.7875437411797,0.117446715221699,0.106517986364501,0.222882737596135,0.00524366823009454,0.0716145833333334,0.0162962962962963,0.162432272360796,-0.53863,-35.16066,0.16243,0.01659,0.0159263,NaN,0.093347,9.5492062588203,3.150988,-0.007529,-0.074935,-0.037509,0.029808,3.696749,-1.106251,-0.07427,0.085271,-0.279216,0.076582,-0.001656,-0.03677,0.604184492485736,-0.0436492367064434,0.188434212655793,9999,-1.95640019117309,0,9999,-0.229807234455034,5.19336888422434,9999,-561.92882572321,0,9999,0.0360385038902954,0,19.2335170924396,0,0,0,1,0,0,0,1,0,0,0,3.5,3.5
